id,time,variable,value
1434,0, sensordata,171.6240454
1434,1, sensordata,544.8077655
1434,2, sensordata,717.3643848
1434,3, sensordata,870.0265545
1434,4, sensordata,954.17248
1434,5, sensordata,1163.402393
1434,6, sensordata,1508.900141
1434,7, sensordata,1797.14321
1434,8, sensordata,2124.915945
1434,9, sensordata,2293.866142
1434,10, sensordata,2677.999013
1434,11, sensordata,3076.938085
1434,12, sensordata,3268.230475
1434,13, sensordata,3441.317996
1434,14, sensordata,3600.810046
1434,0, temperature,-5.117607713
1434,1, temperature,13.34638579
1434,2, temperature,12.36823856
1434,3, temperature,12.87267105
1434,4, temperature,7.946945425
1434,5, temperature,8.674301255
1434,6, temperature,14.47328036
1434,7, temperature,0.38501072
1434,8, temperature,17.96402395
1434,9, temperature,4.76123045
1434,10, temperature,10.80270447
1434,11, temperature,14.5810463
1434,12, temperature,6.428869255
1434,13, temperature,3.640691389
1434,14, temperature,8.159541026
1434,0, treatment,1
1434,1, treatment,1
1434,2, treatment,1
1434,3, treatment,1
1434,4, treatment,1
1434,5, treatment,0
1434,6, treatment,0
1434,7, treatment,1
1434,8, treatment,0
1434,9, treatment,1
1434,10, treatment,1
1434,11, treatment,0
1434,12, treatment,1
1434,13, treatment,1
1434,14, treatment,1
1435,0, humidity,25.29344379
1435,1, humidity,15.89525876
1435,2, humidity,28.47369244
1435,3, humidity,17.43726742
1435,4, humidity,22.65251847
1435,5, humidity,19.15175887
1435,6, humidity,22.70866864
1435,7, humidity,26.72577476
1435,8, humidity,18.0290828
1435,9, humidity,19.74955305
1435,10, humidity,27.75203848
1435,11, humidity,13.45650519
1435,12, humidity,29.99263498
1435,13, humidity,22.62601753
1435,14, humidity,21.719031
1435,0, intensityofuse,6.017553126
1435,1, intensityofuse,6.465779944
1435,2, intensityofuse,7.43551891
1435,3, intensityofuse,14.25223538
1435,4, intensityofuse,11.21690882
1435,5, intensityofuse,5.329726713
1435,6, intensityofuse,9.320241772
1435,7, intensityofuse,8.348932442
1435,8, intensityofuse,10.92289262
1435,9, intensityofuse,13.7022277
1435,10, intensityofuse,13.87453166
1435,11, intensityofuse,4.499276753
1435,12, intensityofuse,14.44941132
1435,13, intensityofuse,14.2482375
1435,14, intensityofuse,11.64529047
1435,0, productionvolume,32.60557988
1435,1, productionvolume,30.97617949
1435,2, productionvolume,29.74304539
1435,3, productionvolume,27.40142011
1435,4, productionvolume,24.67588017
1435,5, productionvolume,22.99010465
1435,6, productionvolume,21.16665797
1435,7, productionvolume,19.68560008
1435,8, productionvolume,18.30514301
1435,9, productionvolume,16.42640715
1435,10, productionvolume,13.1224226
1435,11, productionvolume,11.42591846
1435,12, productionvolume,9.623730756
1435,13, productionvolume,6.727280332
1435,14, productionvolume,4.980825337
1435,0, sensordata,218.3260368
1435,1, sensordata,488.8201158
1435,2, sensordata,661.7306017
1435,3, sensordata,1117.843364
1435,4, sensordata,1479.392586
1435,5, sensordata,1700.210952
1435,6, sensordata,1949.791658
1435,7, sensordata,2216.305634
1435,8, sensordata,2381.86646
1435,9, sensordata,2769.930102
1435,10, sensordata,3293.343117
1435,11, sensordata,3371.836293
1435,12, sensordata,3812.291485
1435,13, sensordata,4169.524416
1435,14, sensordata,4421.028105
1435,0, temperature,13.17268426
1435,1, temperature,7.58358986
1435,2, temperature,14.84692409
1435,3, temperature,9.388539967
1435,4, temperature,11.18497831
1435,5, temperature,18.80092058
1435,6, temperature,2.227554086
1435,7, temperature,15.59810111
1435,8, temperature,5.234835727
1435,9, temperature,15.40352079
1435,10, temperature,11.02804512
1435,11, temperature,12.24681609
1435,12, temperature,14.06473765
1435,13, temperature,1.538785379
1435,14, temperature,7.947126083
1435,0, treatment,0
1435,1, treatment,1
1435,2, treatment,0
1435,3, treatment,0
1435,4, treatment,1
1435,5, treatment,0
1435,6, treatment,1
1435,7, treatment,1
1435,8, treatment,1
1435,9, treatment,0
1435,10, treatment,1
1435,11, treatment,1
1435,12, treatment,0
1435,13, treatment,1
1435,14, treatment,0
1436,0, humidity,15.17320187
1436,1, humidity,18.04299924
1436,2, humidity,12.96810311
1436,3, humidity,17.19479969
1436,4, humidity,19.68066936
1436,5, humidity,18.68021046
1436,6, humidity,21.27879755
1436,7, humidity,16.96673199
1436,8, humidity,14.16601412
1436,9, humidity,29.34945226
1436,10, humidity,23.12729483
1436,11, humidity,18.75246206
1436,12, humidity,13.43242023
1436,13, humidity,17.86048376
1436,14, humidity,21.17203541
1436,0, intensityofuse,9.922700463
1436,1, intensityofuse,10.37635568
1436,2, intensityofuse,7.807378099
1436,3, intensityofuse,5.94187362
1436,4, intensityofuse,7.148606002
1436,5, intensityofuse,2.639710127
1436,6, intensityofuse,6.346127328
1436,7, intensityofuse,7.44668003
1436,8, intensityofuse,5.308617203
1436,9, intensityofuse,7.581126711
1436,10, intensityofuse,13.25342289
1436,11, intensityofuse,6.878352105
1436,12, intensityofuse,11.12790968
1436,13, intensityofuse,9.473277296
1436,14, intensityofuse,10.48414155
1436,0, productionvolume,32.3557999
1436,1, productionvolume,30.84601087
1436,2, productionvolume,29.47185416
1436,3, productionvolume,28.45704553
1436,4, productionvolume,27.45240526
1436,5, productionvolume,26.27234962
1436,6, productionvolume,25.21205344
1436,7, productionvolume,24.19047431
1436,8, productionvolume,23.17352396
1436,9, productionvolume,21.77739462
1436,10, productionvolume,20.26191103
1436,11, productionvolume,18.20187602
1436,12, productionvolume,16.2708321
1436,13, productionvolume,14.41892616
1436,14, productionvolume,13.25715294
1436,0, sensordata,293.2600286
1436,1, sensordata,486.4837192
1436,2, sensordata,671.9600332
1436,3, sensordata,841.1907912
1436,4, sensordata,979.3152994
1436,5, sensordata,1138.979814
1436,6, sensordata,1297.404154
1436,7, sensordata,1502.977545
1436,8, sensordata,1604.776271
1436,9, sensordata,1862.005343
1436,10, sensordata,2140.582516
1436,11, sensordata,2398.854677
1436,12, sensordata,2719.895693
1436,13, sensordata,2954.42646
1436,14, sensordata,3138.692914
1436,0, temperature,7.982474045
1436,1, temperature,3.708563684
1436,2, temperature,1.538593495
1436,3, temperature,2.850386548
1436,4, temperature,1.318767605
1436,5, temperature,12.82639509
1436,6, temperature,8.558096262
1436,7, temperature,10.82912941
1436,8, temperature,9.761929193
1436,9, temperature,13.78498176
1436,10, temperature,7.404904196
1436,11, temperature,12.42490368
1436,12, temperature,12.98127358
1436,13, temperature,6.51291195
1436,14, temperature,8.383455017
1436,0, treatment,1
1436,1, treatment,0
1436,2, treatment,1
1436,3, treatment,1
1436,4, treatment,0
1436,5, treatment,0
1436,6, treatment,1
1436,7, treatment,1
1436,8, treatment,0
1436,9, treatment,1
1436,10, treatment,0
1436,11, treatment,0
1436,12, treatment,0
1436,13, treatment,1
1436,14, treatment,1
1437,0, humidity,15.39118357
1437,1, humidity,22.72228008
1437,2, humidity,20.29797446
1437,3, humidity,15.52706672
1437,4, humidity,15.66671281
1437,5, humidity,17.63560191
1437,6, humidity,32.57152472
1437,7, humidity,18.0013573
1437,8, humidity,22.78386673
1437,9, humidity,26.10707018
1437,10, humidity,25.60939521
1437,11, humidity,22.26020036
1437,12, humidity,21.44606637
1437,13, humidity,21.4288743
1437,14, humidity,27.18980297
1437,0, intensityofuse,5.364922675
1437,1, intensityofuse,7.236016157
1437,2, intensityofuse,9.79449048
1437,3, intensityofuse,8.094856015
1437,4, intensityofuse,9.093096807
1437,5, intensityofuse,13.08867693
1437,6, intensityofuse,8.59421519
1437,7, intensityofuse,6.432835399
1437,8, intensityofuse,7.491817819
1437,9, intensityofuse,16.11421603
1437,10, intensityofuse,8.573555297
1437,11, intensityofuse,9.523200789
1437,12, intensityofuse,11.40582259
1437,13, intensityofuse,13.89577341
1437,14, intensityofuse,9.911054479
1437,0, productionvolume,32.72506889
1437,1, productionvolume,31.61213072
1437,2, productionvolume,30.49016091
1437,3, productionvolume,29.49205394
1437,4, productionvolume,27.81670192
1437,5, productionvolume,25.47411391
1437,6, productionvolume,22.70306218
1437,7, productionvolume,21.23265176
1437,8, productionvolume,20.3093008
1437,9, productionvolume,17.68881694
1437,10, productionvolume,15.51354112
1437,11, productionvolume,14.37919166
1437,12, productionvolume,12.46936565
1437,13, productionvolume,9.786383513
1437,14, productionvolume,7.234396873
1437,0, sensordata,182.4793324
1437,1, sensordata,365.8808008
1437,2, sensordata,550.7734407
1437,3, sensordata,678.5129759
1437,4, sensordata,976.4764479
1437,5, sensordata,1381.289378
1437,6, sensordata,1807.791967
1437,7, sensordata,1912.596821
1437,8, sensordata,2071.334662
1437,9, sensordata,2622.020255
1437,10, sensordata,2806.34051
1437,11, sensordata,2958.848563
1437,12, sensordata,3300.341742
1437,13, sensordata,3763.743204
1437,14, sensordata,4065.937734
1437,0, temperature,8.739856737
1437,1, temperature,2.659969678
1437,2, temperature,7.684978413
1437,3, temperature,7.259288422
1437,4, temperature,11.70028039
1437,5, temperature,14.82345257
1437,6, temperature,23.44502613
1437,7, temperature,5.731287216
1437,8, temperature,7.150304898
1437,9, temperature,9.790100218
1437,10, temperature,5.723948564
1437,11, temperature,4.347519703
1437,12, temperature,13.47985878
1437,13, temperature,6.599434646
1437,14, temperature,7.028826863
1437,0, treatment,1
1437,1, treatment,1
1437,2, treatment,1
1437,3, treatment,0
1437,4, treatment,0
1437,5, treatment,0
1437,6, treatment,1
1437,7, treatment,1
1437,8, treatment,0
1437,9, treatment,1
1437,10, treatment,1
1437,11, treatment,0
1437,12, treatment,0
1437,13, treatment,0
1437,14, treatment,0
1438,0, humidity,19.7231669
1438,1, humidity,19.56008206
1438,2, humidity,22.57745195
1438,3, humidity,22.06710913
1438,4, humidity,22.65929755
1438,5, humidity,22.16690216
1438,6, humidity,18.4409361
1438,7, humidity,20.69423148
1438,8, humidity,18.68394915
1438,9, humidity,24.80728467
1438,10, humidity,26.34494197
1438,11, humidity,31.30309106
1438,12, humidity,23.20332863
1438,13, humidity,18.79046541
1438,14, humidity,24.20266314
1438,0, intensityofuse,6.122408878
1438,1, intensityofuse,8.567365039
1438,2, intensityofuse,13.36100444
1438,3, intensityofuse,10.19748412
1438,4, intensityofuse,6.43778774
1438,5, intensityofuse,8.016916968
1438,6, intensityofuse,4.642885333
1438,7, intensityofuse,13.36619205
1438,8, intensityofuse,9.468563528
1438,9, intensityofuse,10.61055414
1438,10, intensityofuse,11.16312144
1438,11, intensityofuse,12.63607266
1438,12, intensityofuse,9.877405589
1438,13, intensityofuse,11.145624
1438,14, intensityofuse,9.366122217
1438,0, productionvolume,32.63261631
1438,1, productionvolume,31.28572497
1438,2, productionvolume,28.69772167
1438,3, productionvolume,25.64891222
1438,4, productionvolume,23.24029663
1438,5, productionvolume,21.46855444
1438,6, productionvolume,20.8315337
1438,7, productionvolume,19.1595618
1438,8, productionvolume,17.31151554
1438,9, productionvolume,15.59896387
1438,10, productionvolume,13.54108148
1438,11, productionvolume,11.34617809
1438,12, productionvolume,9.312749699
1438,13, productionvolume,7.98121568
1438,14, productionvolume,6.569359998
1438,0, sensordata,210.2151081
1438,1, sensordata,450.5701948
1438,2, sensordata,940.113305
1438,3, sensordata,1365.213029
1438,4, sensordata,1662.697983
1438,5, sensordata,1896.735684
1438,6, sensordata,1936.813071
1438,7, sensordata,2376.810589
1438,8, sensordata,2513.669196
1438,9, sensordata,2806.641645
1438,10, sensordata,3131.033911
1438,11, sensordata,3551.306765
1438,12, sensordata,3755.903183
1438,13, sensordata,3940.495754
1438,14, sensordata,4147.566737
1438,0, temperature,19.11456137
1438,1, temperature,13.66978315
1438,2, temperature,14.28975964
1438,3, temperature,13.20575231
1438,4, temperature,15.94345509
1438,5, temperature,12.18243979
1438,6, temperature,5.039571435
1438,7, temperature,15.8171101
1438,8, temperature,11.9744631
1438,9, temperature,4.738089844
1438,10, temperature,8.960834737
1438,11, temperature,16.70965645
1438,12, temperature,5.625003842
1438,13, temperature,-2.572440226
1438,14, temperature,6.119356633
1438,0, treatment,1
1438,1, treatment,0
1438,2, treatment,0
1438,3, treatment,0
1438,4, treatment,0
1438,5, treatment,1
1438,6, treatment,1
1438,7, treatment,1
1438,8, treatment,0
1438,9, treatment,0
1438,10, treatment,1
1438,11, treatment,1
1438,12, treatment,1
1438,13, treatment,1
1438,14, treatment,1
1439,0, humidity,27.33351958
1439,1, humidity,21.73140723
1439,2, humidity,15.55899209
1439,3, humidity,19.17917889
1439,4, humidity,12.93182094
1439,5, humidity,22.11245386
1439,6, humidity,19.62919944
1439,7, humidity,19.82644754
1439,8, humidity,25.01978694
1439,9, humidity,20.42292996
1439,10, humidity,13.75705916
1439,11, humidity,21.40009791
1439,12, humidity,25.39374198
1439,13, humidity,27.17207677
1439,14, humidity,16.51688022
1439,0, intensityofuse,11.68524779
1439,1, intensityofuse,11.62647349
1439,2, intensityofuse,7.310494323
1439,3, intensityofuse,6.968186667
1439,4, intensityofuse,6.788105819
1439,5, intensityofuse,8.889971183
1439,6, intensityofuse,7.38302108
1439,7, intensityofuse,11.25995751
1439,8, intensityofuse,12.90981865
1439,9, intensityofuse,14.85219181
1439,10, intensityofuse,1.241521463
1439,11, intensityofuse,9.162635271
1439,12, intensityofuse,9.388966478
1439,13, intensityofuse,5.781907692
1439,14, intensityofuse,13.66873801
1439,0, productionvolume,32.20695336
1439,1, productionvolume,30.35406682
1439,2, productionvolume,29.17446861
1439,3, productionvolume,28.13454111
1439,4, productionvolume,26.79349887
1439,5, productionvolume,25.26960459
1439,6, productionvolume,23.62263656
1439,7, productionvolume,21.90669145
1439,8, productionvolume,19.98975428
1439,9, productionvolume,17.3459539
1439,10, productionvolume,15.1883805
1439,11, productionvolume,14.49032764
1439,12, productionvolume,12.8743066
1439,13, productionvolume,11.31823749
1439,14, productionvolume,9.081808887
1439,0, sensordata,337.9139932
1439,1, sensordata,603.6382536
1439,2, sensordata,715.8663218
1439,3, sensordata,896.9949986
1439,4, sensordata,1064.95534
1439,5, sensordata,1354.163284
1439,6, sensordata,1559.045748
1439,7, sensordata,1868.946817
1439,8, sensordata,2201.727522
1439,9, sensordata,2674.309492
1439,10, sensordata,2769.176357
1439,11, sensordata,2927.480312
1439,12, sensordata,3210.227708
1439,13, sensordata,3394.301045
1439,14, sensordata,3881.156289
1439,0, temperature,5.585566904
1439,1, temperature,-1.852772105
1439,2, temperature,7.35791763
1439,3, temperature,6.082715026
1439,4, temperature,-3.996280281
1439,5, temperature,12.59309113
1439,6, temperature,6.337904051
1439,7, temperature,6.050292372
1439,8, temperature,9.649682984
1439,9, temperature,11.77564571
1439,10, temperature,2.277575331
1439,11, temperature,-0.096199473
1439,12, temperature,17.89348629
1439,13, temperature,3.888619487
1439,14, temperature,14.53492095
1439,0, treatment,1
1439,1, treatment,1
1439,2, treatment,1
1439,3, treatment,0
1439,4, treatment,0
1439,5, treatment,0
1439,6, treatment,0
1439,7, treatment,1
1439,8, treatment,1
1439,9, treatment,0
1439,10, treatment,1
1439,11, treatment,0
1439,12, treatment,0
1439,13, treatment,0
1439,14, treatment,0
1440,0, humidity,24.59348084
1440,1, humidity,21.04201996
1440,2, humidity,12.38447536
1440,3, humidity,24.3781228
1440,4, humidity,13.0443871
1440,5, humidity,18.82523833
1440,6, humidity,19.78949872
1440,7, humidity,12.39980362
1440,8, humidity,11.67376474
1440,9, humidity,11.77408234
1440,10, humidity,12.43437469
1440,11, humidity,18.05639647
1440,12, humidity,26.71237011
1440,13, humidity,22.05497634
1440,14, humidity,15.38424544
1440,0, intensityofuse,8.670118298
1440,1, intensityofuse,11.0736092
1440,2, intensityofuse,4.304694619
1440,3, intensityofuse,13.04084764
1440,4, intensityofuse,6.18660023
1440,5, intensityofuse,4.656215513
1440,6, intensityofuse,11.67552056
1440,7, intensityofuse,4.687690897
1440,8, intensityofuse,6.450716139
1440,9, intensityofuse,4.384554444
1440,10, intensityofuse,7.566505448
1440,11, intensityofuse,10.88092425
1440,12, intensityofuse,7.129407286
1440,13, intensityofuse,11.93065716
1440,14, intensityofuse,5.790141597
1440,0, productionvolume,32.52347177
1440,1, productionvolume,30.8080904
1440,2, productionvolume,29.33208809
1440,3, productionvolume,27.0245396
1440,4, productionvolume,25.18229077
1440,5, productionvolume,23.9843024
1440,6, productionvolume,22.85089508
1440,7, productionvolume,21.41979175
1440,8, productionvolume,20.84726855
1440,9, productionvolume,20.22727774
1440,10, productionvolume,19.40831632
1440,11, productionvolume,18.13951738
1440,12, productionvolume,16.154261
1440,13, productionvolume,13.68614705
1440,14, productionvolume,12.13649301
1440,0, sensordata,242.9584679
1440,1, sensordata,514.6144125
1440,2, sensordata,685.7591618
1440,3, sensordata,1206.878959
1440,4, sensordata,1326.653806
1440,5, sensordata,1478.055473
1440,6, sensordata,1724.429286
1440,7, sensordata,1849.633188
1440,8, sensordata,1942.842286
1440,9, sensordata,2019.024685
1440,10, sensordata,2158.480418
1440,11, sensordata,2435.35757
1440,12, sensordata,2718.364129
1440,13, sensordata,3175.791755
1440,14, sensordata,3279.6937
1440,0, temperature,11.73792185
1440,1, temperature,8.196778773
1440,2, temperature,12.00581534
1440,3, temperature,14.7491376
1440,4, temperature,9.398953691
1440,5, temperature,6.393620021
1440,6, temperature,6.511818744
1440,7, temperature,0.907743391
1440,8, temperature,-3.766820911
1440,9, temperature,0.032421711
1440,10, temperature,1.228688026
1440,11, temperature,9.562290902
1440,12, temperature,18.20644354
1440,13, temperature,20.89202221
1440,14, temperature,17.19763987
1440,0, treatment,0
1440,1, treatment,0
1440,2, treatment,0
1440,3, treatment,1
1440,4, treatment,0
1440,5, treatment,1
1440,6, treatment,0
1440,7, treatment,1
1440,8, treatment,1
1440,9, treatment,0
1440,10, treatment,1
1440,11, treatment,0
1440,12, treatment,0
1440,13, treatment,1
1440,14, treatment,0
1441,0, humidity,19.44602584
1441,1, humidity,18.66633208
1441,2, humidity,17.58213815
1441,3, humidity,24.26255479
1441,4, humidity,21.21259077
1441,5, humidity,19.52924481
1441,6, humidity,21.03771771
1441,7, humidity,18.06154697
1441,8, humidity,27.15199486
1441,9, humidity,27.26731199
1441,10, humidity,10.24689576
1441,11, humidity,22.39237137
1441,12, humidity,14.80787067
1441,13, humidity,23.54090127
1441,14, humidity,18.56330879
1441,0, intensityofuse,13.60548359
1441,1, intensityofuse,12.15496645
1441,2, intensityofuse,10.93992578
1441,3, intensityofuse,3.701681581
1441,4, intensityofuse,8.246502315
1441,5, intensityofuse,11.1655848
1441,6, intensityofuse,14.48114598
1441,7, intensityofuse,10.39210394
1441,8, intensityofuse,6.910371408
1441,9, intensityofuse,13.43314406
1441,10, intensityofuse,8.847702257
1441,11, intensityofuse,7.441966189
1441,12, intensityofuse,12.03257962
1441,13, intensityofuse,10.63930404
1441,14, intensityofuse,9.482840953
1441,0, productionvolume,31.70447514
1441,1, productionvolume,28.92430971
1441,2, productionvolume,27.36090984
1441,3, productionvolume,25.79742609
1441,4, productionvolume,24.23035961
1441,5, productionvolume,22.18657446
1441,6, productionvolume,19.46516764
1441,7, productionvolume,16.68373924
1441,8, productionvolume,14.71762982
1441,9, productionvolume,12.71471915
1441,10, productionvolume,10.36835583
1441,11, productionvolume,9.452661101
1441,12, productionvolume,7.961260728
1441,13, productionvolume,5.726719662
1441,14, productionvolume,3.806158483
1441,0, sensordata,488.6574577
1441,1, sensordata,834.0496298
1441,2, sensordata,1035.631282
1441,3, sensordata,1225.14089
1441,4, sensordata,1505.751227
1441,5, sensordata,1838.276435
1441,6, sensordata,2322.173272
1441,7, sensordata,2672.704955
1441,8, sensordata,2912.006099
1441,9, sensordata,3351.676567
1441,10, sensordata,3537.816685
1441,11, sensordata,3694.926091
1441,12, sensordata,3979.919635
1441,13, sensordata,4362.493209
1441,14, sensordata,4583.360797
1441,0, temperature,10.26878594
1441,1, temperature,8.566509878
1441,2, temperature,13.20944551
1441,3, temperature,17.25028224
1441,4, temperature,14.09763114
1441,5, temperature,16.22511947
1441,6, temperature,11.08581596
1441,7, temperature,17.99391439
1441,8, temperature,7.853076781
1441,9, temperature,15.07544442
1441,10, temperature,6.15724433
1441,11, temperature,11.70918956
1441,12, temperature,12.67167104
1441,13, temperature,13.37682216
1441,14, temperature,12.03646205
1441,0, treatment,0
1441,1, treatment,1
1441,2, treatment,0
1441,3, treatment,0
1441,4, treatment,0
1441,5, treatment,0
1441,6, treatment,0
1441,7, treatment,0
1441,8, treatment,1
1441,9, treatment,0
1441,10, treatment,1
1441,11, treatment,1
1441,12, treatment,1
1441,13, treatment,1
1441,14, treatment,0
1442,0, humidity,11.5017163
1442,1, humidity,11.3555825
1442,2, humidity,16.99397829
1442,3, humidity,18.57669289
1442,4, humidity,25.33600242
1442,5, humidity,17.40213959
1442,6, humidity,17.93580397
1442,7, humidity,25.39327649
1442,8, humidity,10.88568796
1442,9, humidity,19.16164908
1442,10, humidity,19.25239286
1442,11, humidity,19.10473038
1442,12, humidity,16.60312823
1442,13, humidity,24.62820722
1442,14, humidity,20.00922689
1442,0, intensityofuse,7.166507093
1442,1, intensityofuse,5.469934245
1442,2, intensityofuse,4.514714193
1442,3, intensityofuse,8.712858401
1442,4, intensityofuse,13.34915065
1442,5, intensityofuse,10.38511916
1442,6, intensityofuse,4.337299734
1442,7, intensityofuse,16.42747132
1442,8, intensityofuse,9.370640084
1442,9, intensityofuse,10.15949436
1442,10, intensityofuse,5.477155778
1442,11, intensityofuse,4.285929629
1442,12, intensityofuse,4.75910589
1442,13, intensityofuse,7.967159793
1442,14, intensityofuse,14.18570008
1442,0, productionvolume,32.50235635
1442,1, productionvolume,31.21134989
1442,2, productionvolume,30.64653156
1442,3, productionvolume,29.31606787
1442,4, productionvolume,27.39824959
1442,5, productionvolume,24.89351728
1442,6, productionvolume,23.69672483
1442,7, productionvolume,21.16416294
1442,8, productionvolume,18.30731628
1442,9, productionvolume,17.08052249
1442,10, productionvolume,15.47709116
1442,11, productionvolume,14.53162207
1442,12, productionvolume,13.82122088
1442,13, productionvolume,12.60449291
1442,14, productionvolume,10.74763827
1442,0, sensordata,249.2930965
1442,1, sensordata,387.3019353
1442,2, sensordata,461.9877488
1442,3, sensordata,743.1918902
1442,4, sensordata,1105.062282
1442,5, sensordata,1426.882535
1442,6, sensordata,1528.995457
1442,7, sensordata,2121.755662
1442,8, sensordata,2386.049454
1442,9, sensordata,2564.243388
1442,10, sensordata,2792.629264
1442,11, sensordata,2910.68064
1442,12, sensordata,3008.383722
1442,13, sensordata,3269.327108
1442,14, sensordata,3583.622699
1442,0, temperature,13.01125903
1442,1, temperature,4.403787883
1442,2, temperature,4.942186384
1442,3, temperature,10.48819757
1442,4, temperature,8.787987982
1442,5, temperature,2.41796053
1442,6, temperature,10.21769114
1442,7, temperature,10.31400839
1442,8, temperature,13.98775517
1442,9, temperature,1.073010048
1442,10, temperature,13.40312615
1442,11, temperature,13.44893851
1442,12, temperature,10.6767215
1442,13, temperature,17.99727436
1442,14, temperature,0.440613412
1442,0, treatment,0
1442,1, treatment,1
1442,2, treatment,0
1442,3, treatment,1
1442,4, treatment,0
1442,5, treatment,1
1442,6, treatment,0
1442,7, treatment,0
1442,8, treatment,1
1442,9, treatment,0
1442,10, treatment,1
1442,11, treatment,1
1442,12, treatment,1
1442,13, treatment,1
1442,14, treatment,1
1443,0, humidity,18.89234754
1443,1, humidity,21.71053917
1443,2, humidity,18.27571157
1443,3, humidity,21.58907018
1443,4, humidity,20.38774646
1443,5, humidity,24.54339995
1443,6, humidity,11.7783228
1443,7, humidity,17.35204493
1443,8, humidity,18.71472437
1443,9, humidity,24.03736416
1443,10, humidity,24.11854946
1443,11, humidity,17.54341936
1443,12, humidity,23.7889356
1443,13, humidity,15.08889645
1443,14, humidity,5.354831846
1443,0, intensityofuse,8.008726296
1443,1, intensityofuse,11.94615064
1443,2, intensityofuse,8.387909747
1443,3, intensityofuse,4.516797208
1443,4, intensityofuse,14.26860614
1443,5, intensityofuse,4.452164839
1443,6, intensityofuse,7.407114145
1443,7, intensityofuse,3.58999585
1443,8, intensityofuse,7.010303578
1443,9, intensityofuse,8.785684211
1443,10, intensityofuse,11.48920248
1443,11, intensityofuse,8.316009029
1443,12, intensityofuse,10.10509013
1443,13, intensityofuse,2.771184234
1443,14, intensityofuse,6.969159883
1443,0, productionvolume,32.75694702
1443,1, productionvolume,31.23110324
1443,2, productionvolume,29.19232296
1443,3, productionvolume,28.10447957
1443,4, productionvolume,25.71761957
1443,5, productionvolume,24.03931798
1443,6, productionvolume,22.84149944
1443,7, productionvolume,22.19565305
1443,8, productionvolume,21.40142902
1443,9, productionvolume,20.61928109
1443,10, productionvolume,18.59736946
1443,11, productionvolume,16.47770212
1443,12, productionvolume,14.8650717
1443,13, productionvolume,13.10894566
1443,14, productionvolume,12.06738414
1443,0, sensordata,172.9158925
1443,1, sensordata,488.8912085
1443,2, sensordata,753.4119049
1443,3, sensordata,892.6687901
1443,4, sensordata,1392.045339
1443,5, sensordata,1491.243514
1443,6, sensordata,1656.306653
1443,7, sensordata,1748.793387
1443,8, sensordata,1868.3761
1443,9, sensordata,2010.254961
1443,10, sensordata,2410.534201
1443,11, sensordata,2646.155164
1443,12, sensordata,2966.995339
1443,13, sensordata,3100.320962
1443,14, sensordata,3279.463795
1443,0, temperature,1.567293884
1443,1, temperature,9.604203661
1443,2, temperature,13.74141574
1443,3, temperature,14.66317184
1443,4, temperature,18.54166624
1443,5, temperature,14.57563607
1443,6, temperature,5.843436285
1443,7, temperature,5.942803809
1443,8, temperature,8.874096047
1443,9, temperature,6.680543278
1443,10, temperature,14.33256733
1443,11, temperature,14.26294703
1443,12, temperature,13.43188485
1443,13, temperature,6.114813972
1443,14, temperature,4.565076294
1443,0, treatment,1
1443,1, treatment,0
1443,2, treatment,1
1443,3, treatment,0
1443,4, treatment,1
1443,5, treatment,0
1443,6, treatment,1
1443,7, treatment,1
1443,8, treatment,1
1443,9, treatment,0
1443,10, treatment,0
1443,11, treatment,1
1443,12, treatment,0
1443,13, treatment,0
1443,14, treatment,0
1444,0, humidity,22.32897643
1444,1, humidity,23.07641094
1444,2, humidity,16.20791067
1444,3, humidity,7.4077399
1444,4, humidity,19.68601002
1444,5, humidity,19.08550471
1444,6, humidity,18.63804634
1444,7, humidity,26.72539618
1444,8, humidity,14.62978156
1444,9, humidity,27.2176881
1444,10, humidity,20.61546019
1444,11, humidity,21.38931792
1444,12, humidity,20.97864442
1444,13, humidity,25.91673998
1444,14, humidity,18.05789502
1444,0, intensityofuse,12.70286806
1444,1, intensityofuse,5.952913426
1444,2, intensityofuse,13.54628276
1444,3, intensityofuse,3.495150799
1444,4, intensityofuse,10.38371769
1444,5, intensityofuse,8.913635337
1444,6, intensityofuse,8.398316919
1444,7, intensityofuse,11.55089503
1444,8, intensityofuse,6.687825906
1444,9, intensityofuse,11.75520589
1444,10, intensityofuse,10.04636512
1444,11, intensityofuse,8.145607072
1444,12, intensityofuse,6.626917954
1444,13, intensityofuse,14.28070267
1444,14, intensityofuse,9.833989189
1444,0, productionvolume,32.2947086
1444,1, productionvolume,30.81971011
1444,2, productionvolume,28.63949441
1444,3, productionvolume,26.85974148
1444,4, productionvolume,25.8998458
1444,5, productionvolume,23.95428394
1444,6, productionvolume,22.55470331
1444,7, productionvolume,20.61306805
1444,8, productionvolume,18.82499045
1444,9, productionvolume,16.59213786
1444,10, productionvolume,14.58144943
1444,11, productionvolume,13.21814112
1444,12, productionvolume,12.1371023
1444,13, productionvolume,10.13646076
1444,14, productionvolume,7.45531314
1444,0, sensordata,311.5874187
1444,1, sensordata,486.0329716
1444,2, sensordata,922.1187054
1444,3, sensordata,1019.958851
1444,4, sensordata,1262.465852
1444,5, sensordata,1551.248967
1444,6, sensordata,1751.725677
1444,7, sensordata,2064.353909
1444,8, sensordata,2288.148956
1444,9, sensordata,2734.209687
1444,10, sensordata,2988.060838
