caseNumber,steps,temperature,intensityOfUse,humidity,productionVolume,treatment
710,18,1.830272086,5.160373633,26.49659322,1614.877209,1
710,19,7.980563927,6.101894785,20.72757482,1632.089275,1
710,20,11.44667217,4.156359142,7.398390654,1656.35165,1
710,21,15.98978279,10.19302294,24.72416503,1683.288042,1
710,22,11.77097249,4.974236617,13.24166346,1852.478743,0
710,23,10.38122835,6.638408625,14.37428782,1839.364543,0
710,24,12.62651301,9.650143477,27.31789536,1823.630882,0
710,25,16.67126623,8.97799186,19.99018251,1661.27688,1
710,26,10.99358812,10.55313988,29.94840424,1683.927932,1
710,27,2.513587312,5.608676312,21.65730108,1710.747253,1
710,28,4.613636674,7.050124966,25.55335973,1738.215243,1
710,29,3.830257788,15.47834538,24.91268891,1767.020993,1
710,30,11.84629594,3.83932363,13.56865895,1949.263313,0
710,31,9.448787969,9.357389631,25.21939079,1773.967618,1
710,32,6.920997709,4.368953151,16.68704315,1775.076624,1
710,33,5.788746678,9.105011042,19.17389272,1793.930504,1
710,34,5.227629573,7.503294051,24.35114305,1976.030199,0
710,35,15.02523889,0.308473856,13.46041192,1800,1
710,36,10.57688939,2.014887601,14.19439301,1982.402375,0
710,37,5.525685415,12.11073502,25.62221709,1800,1
710,38,18.30753551,9.260718753,17.68769288,1800,1
710,39,8.593294925,12.79362178,16.127131,1800,1
710,40,5.322727199,14.08156201,27.68493814,1800,1
710,41,14.06982182,8.794564574,27.28087795,1984.514646,0
710,42,10.92017418,8.0952356,15.5168394,1800,1
710,43,8.020768549,8.594387179,15.34370457,1800,1
710,44,6.998041105,6.468277135,24.4341226,1977.79624,0
710,45,6.914252254,15.55343387,17.66481133,1962.779868,0
710,46,9.327988704,8.946344543,14.83089259,1765.038368,1
710,47,11.41293448,6.676781509,22.109,1941.059889,0
710,48,16.82169289,7.785925328,26.01125762,1922.267126,0
710,49,4.424761943,4.01216221,23.6056505,1906.9177,0
711,0,5.608512619,11.90892197,15.85724546,1800,1
711,1,17.24185558,10.38674378,15.83335997,1983.193682,0
711,2,20.00994351,4.386121149,10.34745858,1972.320275,0
711,3,5.292019119,9.691263598,29.25409514,1946.645363,0
711,4,1.150543305,6.613648436,21.99671062,1781.632247,1
711,5,12.90479967,3.730391281,21.23530563,1800,1
711,6,7.490472667,3.782562661,21.70122448,1974.996272,0
711,7,12.30961759,11.60316344,21.63866775,1956.928543,0
711,8,5.379117479,7.25021183,18.33061184,1937.019592,0
711,9,11.23673963,9.251188012,17.08951286,1765.825965,1
711,10,12.92388492,7.813161034,22.31619171,1790.570387,1
711,11,5.951191992,6.19236209,13.58917466,1970.087542,0
711,12,13.06648994,11.84639121,30.01965795,1798.054176,1
711,13,6.214991811,7.301584155,24.58284463,1983.080798,0
711,14,22.1906829,6.299140701,13.88893945,1935.399036,0
711,15,15.54507789,16.13933395,24.18032317,1772.095496,1
711,16,4.043642483,4.360292929,16.60796681,1957.090408,0
711,17,11.50729142,9.736532867,15.93293652,1791.604547,1
711,18,17.20751772,15.39751585,21.73940854,1800,1
711,19,4.33771654,6.771578806,19.55046165,1800,1
711,20,13.26556607,6.441623572,13.82992326,1994.851879,0
711,21,16.23371357,10.76274152,21.43824891,1800,1
711,22,3.352789716,10.93828295,12.84078599,1971.947371,0
711,23,4.598241669,5.064391533,23.72263504,1795.318841,1
711,24,7.366070699,11.95550714,25.30287643,1800,1
711,25,10.61507621,8.486537234,25.44825286,1991.577631,0
711,26,12.17527959,13.74427847,21.59773221,1800,1
711,27,10.89679271,5.609184394,10.91122687,1800,1
711,28,17.76868055,9.247223912,22.38845665,1800,1
711,29,11.85616886,4.976443329,11.82670974,1982.974788,0
711,30,7.910126858,15.47961655,20.06362146,1967.401007,0
711,31,15.44218764,8.26520926,19.43853213,1800,1
711,32,9.570161097,8.888781109,18.02259091,1800,1
711,33,9.880966687,10.62199056,17.08733363,1800,1
711,34,10.16971597,13.1762744,20.3551475,1800,1
711,35,1.625285491,11.29445464,23.84649292,1800,1
711,36,3.465164203,8.931174732,24.96415079,1985.183102,0
711,37,10.31511879,4.174976114,16.79760489,1800,1
711,38,10.78380719,12.97998618,21.46040513,1975.049383,0
711,39,7.097064502,10.81151563,20.26054933,1940.746073,0
711,40,17.4900784,11.22330876,18.49216601,1921.148088,0
711,41,10.68569507,6.705863747,14.47630914,1747.555086,1
711,42,7.578857602,10.48466568,23.11221237,1776.070011,1
711,43,6.556616138,4.111413274,21.25364303,1942.467722,0
711,44,9.500299291,11.1503399,18.09878303,1924.616401,0
711,45,17.84254065,11.62731238,14.78639639,1734.317443,1
711,46,2.486248696,8.881232003,25.72626091,1907.235602,0
711,47,2.516531498,14.13280346,21.77526222,1889.826237,0
711,48,12.27041533,5.884812248,17.64406618,1733.516273,1
711,49,14.11855717,6.212425833,9.19616167,1905.021355,0
712,0,0.783266337,12.8870077,25.77764691,1979.813863,0
712,1,6.285015442,11.03363398,13.07207343,1800,1
712,2,0.564176573,8.205337139,18.9013698,1800,1
712,3,15.33794459,13.45425921,25.34531798,1975.017964,0
712,4,17.36782422,10.4779174,18.51959193,1800,1
712,5,4.182933231,14.060644,17.48485695,1986.912605,0
712,6,18.46040637,10.61516638,18.20650732,1954.155667,0
712,7,13.68187008,5.121677468,14.48251147,1926.580305,0
712,8,5.852710974,7.568266451,16.50133209,1768.998455,1
712,9,15.78371156,9.293140424,18.26670697,1957.284252,0
712,10,14.04209146,6.585569806,14.23963128,1944.631563,0
712,11,12.81792947,9.294352504,14.21245227,1924.392694,0
712,12,10.80215666,12.16470881,24.81697938,1905.087124,0
712,13,14.24730704,6.772825546,12.76388846,1891.872588,0
712,14,9.809707797,7.124120906,24.86727256,1705.82269,1
712,15,11.20639987,12.5078895,21.84024633,1863.957339,0
712,16,6.113116828,2.431497517,14.28099068,1833.353516,0
712,17,9.831978145,7.482253671,10.71771847,1807.937218,0
712,18,18.1644295,12.22695898,15.63211381,1633.139255,1
712,19,9.090216668,5.74688344,21.00402525,1790.005666,0
712,20,6.515279101,9.47911348,23.97840686,1760.677852,0
712,21,8.786772744,10.95297297,23.1673558,1613.907418,1
712,22,7.860027443,11.47555009,23.5427909,1634.41904,1
712,23,14.56100433,9.055183818,23.24885348,1804.073277,0
712,24,4.337099315,6.419578168,20.80554491,1646.303051,1
712,25,13.70491395,2.730439635,15.46490193,1802.860678,0
712,26,4.203889899,14.9187426,20.81216624,1652.82492,1
712,27,3.895835097,12.49128399,25.17729808,1826.064645,0
712,28,-2.314726186,7.511538597,16.5498016,1796.198082,0
712,29,9.548896799,8.962708044,11.24304253,1777.309106,0
712,30,1.397913755,10.52482824,26.23094138,1758.283909,0
712,31,13.41827222,9.120600128,15.02284827,1602.319578,1
712,32,4.860271684,6.508740961,20.06519218,1635.156476,1
712,33,1.869778019,12.77783356,21.67355495,1649.891461,1
712,34,15.00797119,12.2658299,12.70204798,1810.226977,0
712,35,6.932992355,12.32607955,14.15599424,1648.603923,1
712,36,12.20411252,9.635271049,20.7695373,1805.29197,0
712,37,10.19817621,9.365836359,27.7584596,1793.680572,0
712,38,8.17214232,8.639292789,19.93781354,1766.282215,0
712,39,2.623998028,14.39448839,18.82068285,1741.323459,0
712,40,0.853241253,3.625819808,18.77689077,1565.99348,1
712,41,9.253788603,7.960862793,15.48397601,1698.444248,0
712,42,5.659542179,7.213562743,19.70395184,1554.422762,1
712,43,4.995756708,10.02096228,10.55320068,1570.403582,1
712,44,13.68425979,5.560027874,11.10081247,1595.241531,1
712,45,0.921822781,3.991492211,20.33772752,1750.745197,0
712,46,8.01579808,13.00134268,15.72782301,1731.40156,0
712,47,4.263088982,9.351294327,22.75816643,1709.903517,0
712,48,20.70898376,6.482245815,12.07280437,1686.379465,0
712,49,13.33144777,6.866338431,20.86974154,1527.254176,1
713,0,16.36382159,3.397999007,19.72568619,1800,1
713,1,11.8431948,12.52177606,20.91387349,1800,1
713,2,12.5606513,10.31072121,20.38915634,1981.994313,0
713,3,7.623668721,9.681777337,21.31947463,1800,1
713,4,7.038633538,7.35319896,21.02307873,1800,1
713,5,10.31601975,8.720593997,14.69786191,1962.073414,0
713,6,6.020741728,8.292107921,21.65465116,1933.7341,0
713,7,17.39877,9.276864732,13.03458638,1914.6149,0
713,8,10.32687877,7.492318418,18.67761843,1890.782514,0
713,9,16.55690325,8.100680894,17.6307385,1736.002064,1
713,10,7.150456557,7.138317846,14.7905799,1753.426248,1
713,11,10.77417734,13.89891455,25.85930559,1770.636822,1
713,12,10.51886988,10.31917492,16.8678368,1790.152631,1
713,13,2.412148223,15.27001673,24.95919731,1972.202004,0
713,14,5.959279907,5.253705657,25.02038877,1941.731817,0
713,15,14.80874829,14.03818975,26.05681427,1774.452936,1
713,16,14.6328297,6.366796036,17.12699684,1964.503342,0
713,17,13.03966165,10.17317556,25.11149722,1794.896827,1
713,18,11.02692829,8.964423175,20.97255741,1800,1
713,19,9.463053418,4.614550863,7.947683929,1975.179188,0
713,20,8.725869704,9.617088021,28.22270006,1966.740157,0
713,21,13.65346141,7.96597844,19.09313455,1794.378155,1
713,22,20.16204753,12.0287326,18.89710679,1800,1
713,23,5.686436952,13.25266697,19.13901383,1800,1
713,24,12.82397478,11.71442341,23.1175541,1983.940518,0
713,25,-0.610246625,15.46152276,29.23198821,1969.92587,0
713,26,11.10841758,10.39295453,20.96841915,1796.102663,1
713,27,13.06820965,6.071429585,19.53605821,1970.743076,0
713,28,1.199902818,9.968413267,19.83770675,1781.372861,1
713,29,17.88925232,4.689795593,11.54248677,1959.344867,0
713,30,12.43490964,6.052100012,16.03143313,1951.021104,0
713,31,7.162196359,11.15742272,22.90759868,1776.432978,1
713,32,10.28675273,12.18597962,19.80346347,1782.139081,1
713,33,8.255288,5.555772595,10.28190663,1950.323774,0
713,34,14.91224125,12.79245002,22.44927972,1925.730123,0
713,35,9.565296583,11.82426217,21.77329092,1753.250595,1
713,36,7.368637557,8.741231295,23.04093977,1768.847836,1
713,37,13.9987703,5.662660662,12.1344779,1946.850769,0
713,38,4.502120708,13.35507428,29.66648914,1919.062764,0
713,39,9.333014983,10.86920505,26.17522961,1896.715566,0
713,40,11.71724504,9.846608887,23.41054699,1734.281741,1
713,41,12.90846228,10.17879478,17.8460039,1751.055124,1
713,42,11.49918809,2.93995873,18.23801198,1777.722094,1
713,43,6.390558364,6.282896011,14.72914257,1953.700207,0
713,44,1.974060834,4.773120064,25.91841374,1944.217085,0
713,45,12.08566105,5.796732838,11.03982824,1913.595236,0
713,46,18.07972248,8.503271299,16.17807829,1904.663443,0
713,47,18.17131675,5.79439933,18.73451585,1739.889111,1
713,48,11.8538534,7.86413997,12.38672727,1916.502344,0
713,49,10.09749743,9.736453716,27.2793754,1743.021713,1
714,0,12.62560268,4.215412588,21.63035558,1979.190002,0
714,1,7.161886328,7.495944802,19.32207527,1946.239107,0
714,2,17.81554394,9.84910649,13.19196914,1777.719906,1
714,3,11.53370672,14.62255568,22.1470848,1796.567186,1
714,4,1.64935416,14.60565016,19.3329651,1800,1
714,5,8.361815885,10.29930467,27.04331145,1984.451748,0
714,6,7.029532274,8.056380238,15.78213696,1962.105731,0
714,7,16.46079694,11.81187289,21.3239881,1780.176853,1
714,8,15.2481771,9.76824636,22.35073048,1952.88414,0
714,9,9.287709645,9.396713387,28.63013158,1783.455951,1
714,10,9.611132129,14.72486272,23.05349753,1972.401408,0
714,11,12.22372812,12.22047247,20.31709603,1800,1
714,12,11.26942601,8.147231841,12.77251274,1800,1
714,13,15.17868525,7.207421397,21.9039894,1983.794558,0
714,14,8.156404543,5.817308793,19.91997419,1796.957044,1
714,15,10.78864628,14.44396707,17.83069139,1951.440267,0
714,16,15.66267494,7.859754215,18.49278883,1934.530423,0
714,17,7.149372153,9.413967839,24.31634644,1893.706724,0
714,18,17.25835503,11.26910321,17.93440193,1877.222897,0
714,19,8.338920226,9.877451882,20.43133014,1865.018827,0
714,20,1.35083366,10.07215085,25.13503685,1826.007647,0
714,21,8.018151656,9.393122774,20.94054699,1660.710079,1
714,22,13.25147501,9.853279818,18.85967289,1822.13954,0
714,23,9.719360579,11.50497964,23.89523662,1647.50236,1
714,24,16.93259162,8.184956742,14.57750762,1685.463496,1
714,25,18.17424724,10.74080344,13.39135629,1858.772682,0
714,26,5.900138349,8.664780461,18.61735836,1832.172811,0
714,27,15.81805223,8.585562241,22.24287258,1822.383995,0
714,28,10.72346279,8.857656581,20.20772219,1653.496306,1
714,29,10.04017118,10.89656843,16.74149208,1677.874656,1
714,30,6.514842603,6.303285045,23.45977528,1848.596375,0
714,31,7.753455603,15.4768965,23.88948858,1828.968912,0
714,32,5.565573699,11.79593326,25.62469881,1667.755566,1
714,33,-3.356323888,9.792643734,29.95810492,1676.476688,1
714,34,11.29133838,11.73406437,23.45767171,1701.95316,1
714,35,3.904325891,15.88355029,34.92276929,1865.378258,0
714,36,5.148348558,7.968040721,17.62877017,1700.720035,1
714,37,14.03122012,10.2610184,12.7939528,1722.007128,1
714,38,5.571974873,10.13424649,17.73066556,1896.966858,0
714,39,10.26244598,7.83240898,20.24314719,1733.923217,1
714,40,14.71131557,1.201137661,19.68161759,1738.514592,1
714,41,12.24680171,0.50518189,13.2074388,1915.284574,0
714,42,8.527367449,9.203353577,15.81668146,1754.874721,1
714,43,12.14888596,10.21601062,15.69597605,1920.679492,0
714,44,16.97679152,10.95093348,18.01328562,1756.773754,1
714,45,5.954728016,4.788086326,23.2903102,1749.063648,1
714,46,9.211825668,4.320130967,18.53588582,1936.997782,0
714,47,15.08992709,4.793482798,13.30199923,1917.943353,0
714,48,9.282610204,9.525084961,20.88295486,1910.210422,0
714,49,6.609781143,3.893280542,20.9542785,1892.179078,0
715,0,7.487940578,7.699116982,21.15196874,1985.755534,0
715,1,8.357940386,8.316839367,20.54754691,1955.547149,0
715,2,12.54908313,5.63923241,20.03220459,1924.437537,0
715,3,6.893878127,11.10061785,22.14154485,1762.959394,1
715,4,7.109721552,8.258481321,24.32442669,1793.893002,1
715,5,1.028664344,8.845066943,28.21010627,1800,1
715,6,19.04985244,7.348247877,14.90011104,1992.089331,0
715,7,16.16099052,13.59575511,18.19289453,1986.644647,0
715,8,1.772647284,4.379678262,20.99563753,1800,1
715,9,8.508180902,9.962960715,26.94759267,1985.242389,0
715,10,3.134179268,10.58884254,24.86024527,1800,1
715,11,12.07689086,12.29503712,18.06068106,1800,1
715,12,9.724448279,9.983030754,13.11760655,1800,1
715,13,-1.753702168,6.808937506,24.11490964,1800,1
715,14,6.128584339,9.868696266,17.15797754,1969.534105,0
715,15,4.395116854,10.84074994,25.99052942,1924.86362,0
715,16,5.248623253,6.734606957,17.33121431,1897.164595,0
715,17,13.52951639,8.325548593,14.66916388,1879.306733,0
715,18,5.396346152,11.82477291,19.97693874,1713.368807,1
715,19,16.9030592,7.333929732,14.27284619,1741.723564,1
715,20,-2.457026259,7.533393135,28.61437494,1930.464771,0
715,21,7.710186981,9.589475316,24.61952808,1765.724504,1
715,22,4.183868384,6.069129425,20.6877886,1927.517925,0
715,23,8.457769695,10.70910541,20.66969463,1760.648185,1
715,24,1.639892772,7.623157767,19.86982975,1923.669793,0
715,25,13.28902301,10.3902143,16.20388002,1765.851768,1
715,26,2.861149175,10.86074273,17.55339199,1794.772946,1
715,27,8.698436403,7.167823931,12.15301711,1798.675466,1
715,28,13.16813749,10.48244691,17.83354835,1978.352062,0
715,29,5.774720549,4.556926735,15.98287312,1936.28789,0
715,30,14.95369048,9.563214204,12.02460788,1913.982112,0
715,31,10.8567956,12.88254036,21.26858749,1747.862405,1
715,32,3.671105688,8.993284452,19.5749549,1780.504775,1
715,33,10.72550581,12.95570305,20.58044394,1952.740482,0
715,34,14.58244566,7.102772971,13.74171867,1768.533178,1
715,35,6.558647292,7.01048655,17.56120796,1776.472283,1
715,36,11.22289515,9.21283052,20.63723672,1800,1
715,37,11.1003907,4.798856199,20.12750747,1800,1
715,38,6.704795668,6.171008906,29.80266144,1800,1
715,39,16.88346096,8.12120748,10.04556027,1987.200194,0
715,40,5.693372503,10.9017728,22.76070232,1973.92587,0
715,41,16.50741439,5.472196834,16.33844553,1963.440726,0
715,42,14.3541072,10.0665391,24.39276886,1797.255575,1
715,43,13.79816485,4.775643157,21.84263125,1800,1
715,44,12.1737588,9.006364328,21.59444581,1984.078496,0
715,45,14.24041052,3.606897582,8.105141861,1967.745673,0
715,46,-0.181361751,7.952725457,20.32755338,1800,1
715,47,9.527763199,15.76799185,19.6014531,1963.317333,0
715,48,11.90729065,10.43014137,16.36944179,1797.747113,1
715,49,10.0103004,6.247723751,13.8840744,1800,1
716,0,13.9923468,9.105126477,11.85542775,1800,1
716,1,0.781408792,6.60077531,20.22142654,1971.016422,0
716,2,4.390167972,13.10795373,21.71623762,1790.97269,1
716,3,4.880660352,6.842609266,14.01507071,1966.329745,0
716,4,6.66615266,12.09660193,24.80723667,1800,1
716,5,6.350997586,12.26925328,25.02878423,1992.489763,0
716,6,17.28887605,9.721132319,13.30690781,1975.60994,0
716,7,4.693247079,16.09579194,20.74504071,1962.219801,0
716,8,7.501968849,6.425751693,22.81144776,1798.397097,1
716,9,6.275518331,13.38612988,12.9122814,1988.88993,0
716,10,10.24481523,8.457827818,14.72968161,1977.298528,0
716,11,7.344294217,5.296819427,13.67651792,1791.421211,1
716,12,11.74189044,8.806145773,17.42554372,1981.77491,0
716,13,13.25928923,8.853569409,16.50964497,1972.097502,0
716,14,11.0340162,11.01868592,21.85665601,1960.224837,0
716,15,13.55900766,11.04771727,19.46853715,1949.115602,0
716,16,7.374993632,6.362805267,19.05512806,1778.063543,1
716,17,10.25087551,11.90556554,23.04795375,1965.067694,0
716,18,3.315937223,9.254357425,24.0895926,1780.636351,1
716,19,17.33553034,11.05369191,13.94276347,1800,1
716,20,11.69923736,15.05945701,26.72477675,1800,1
716,21,14.70697656,10.0376872,21.23421678,1981.88857,0
716,22,6.685722941,13.35647461,24.20903117,1969.584301,0
716,23,2.10630113,13.0161236,25.02585718,1965.294653,0
716,24,7.069215401,13.70468149,24.84214905,1796.03667,1
716,25,13.01251652,5.536784641,17.9943509,1966.826042,0
716,26,10.92412835,4.342043816,10.14812967,1938.71623,0
716,27,11.28730688,3.115958371,17.17564941,1913.61514,0
716,28,11.12344293,5.59403189,14.50844905,1886.125453,0
716,29,3.796447427,3.7424918,16.50323543,1720.703151,1
716,30,6.846775292,11.36610226,14.90425682,1901.344837,0
716,31,4.687556723,12.89334906,26.67245286,1878.832278,0
716,32,12.17693,9.029365312,11.07893862,1866.462966,0
716,33,10.20106071,13.29206847,14.98635265,1687.052799,1
716,34,6.973814231,9.633983393,17.17859001,1856.286147,0
716,35,6.369952016,14.23168563,24.78079732,1698.535192,1
716,36,3.204398551,3.665096139,10.98028561,1871.765459,0
716,37,13.76598132,10.71385799,23.34920197,1831.118582,0
716,38,10.22473664,12.06306124,28.44704229,1674.270768,1
716,39,10.46828365,7.590577854,16.50277931,1700.811019,1
716,40,17.84784972,5.41460353,12.88636983,1733.232898,1
716,41,8.158822715,7.683948078,13.14085941,1919.67032,0
716,42,9.195174272,7.836908864,25.5986833,1901.241978,0
716,43,5.431281278,16.32207226,29.63248281,1884.568793,0
716,44,11.4914821,2.806049465,16.9684368,1874.956339,0
716,45,10.65998737,9.256493088,23.07218754,1712.349904,1
716,46,5.794965572,4.527284829,17.69405551,1891.874196,0
716,47,9.344937214,8.032884261,24.16835736,1733.971261,1
716,48,8.93411193,7.187720788,21.36792553,1763.346201,1
716,49,10.55818697,6.387204002,8.033753717,1938.748564,0
717,0,15.79675943,6.970880475,22.44314533,1978.88501,0
717,1,16.40176692,12.3940007,15.0840295,1936.719685,0
717,2,3.979045966,9.359596183,24.14906679,1769.34552,1
717,3,17.11570124,6.221867092,17.58663474,1959.865755,0
717,4,10.17944576,11.28680083,16.77495721,1782.893281,1
717,5,14.41195624,6.101125274,16.52398865,1948.765068,0
717,6,14.01244818,5.528127319,10.46759838,1933.404121,0
717,7,11.49472552,8.297754074,15.35768991,1768.711376,1
717,8,11.10726436,6.717605591,22.28969278,1794.592028,1
717,9,15.34647524,7.974316717,17.93859121,1965.33649,0
717,10,14.36283817,8.669301023,17.28866697,1800,1
717,11,13.55417061,6.872001389,13.88102639,1800,1
717,12,8.257453906,11.60888078,30.01625301,1979.340754,0
717,13,12.05586581,14.41209877,14.63471267,1800,1
717,14,12.29451326,8.62817055,16.91222825,1800,1
717,15,11.03406437,6.780265519,18.84009425,1984.433624,0
717,16,12.97522593,11.42132539,21.83037669,1971.080314,0
717,17,5.924084691,8.974750244,18.3756734,1800,1
717,18,13.68212555,4.572536074,13.00203634,1800,1
717,19,9.972068506,8.004662863,21.97868628,1800,1
717,20,3.637150341,9.597860336,23.3752353,1975.690904,0
717,21,17.6253386,10.27927672,24.64815603,1960.292225,0
717,22,12.28247641,11.10608303,24.52276212,1936.563654,0
717,23,10.62527723,10.62346246,17.87589092,1913.306428,0
717,24,12.53887171,12.32270312,20.8267758,1902.889942,0
717,25,19.89167052,6.351015338,15.0560068,1735.568693,1
717,26,10.15150599,8.75256196,24.06195468,1902.446487,0
717,27,7.707402679,12.82070587,23.57610771,1736.124065,1
717,28,12.29807573,10.79728182,16.1466873,1738.258631,1
717,29,5.879924444,9.158791992,16.34850532,1751.983168,1
717,30,11.53930479,5.638647571,14.57698483,1902.904763,0
717,31,16.69364476,9.183478018,18.77390258,1713.835947,1
717,32,5.741504697,10.40586542,31.38809158,1889.697669,0
717,33,10.7194877,11.02407864,14.92782809,1877.478887,0
717,34,15.23111661,7.653391434,18.43805095,1711.120943,1
717,35,21.09322,9.199701779,15.37917786,1873.086857,0
717,36,3.210484018,11.57018661,24.30431489,1717.675309,1
717,37,7.326529237,6.183870279,16.92986632,1887.353702,0
717,38,4.315113568,9.839131995,18.92069746,1866.615647,0
717,39,11.69299273,5.136230466,20.72898952,1696.971703,1
717,40,8.355372602,5.57516682,21.42938746,1709.110989,1
717,41,18.21978474,6.20430413,19.16886852,1733.482326,1
717,42,12.04592991,8.789526295,13.75840464,1761.183577,1
717,43,11.50931023,9.989206269,27.49554348,1936.560448,0
717,44,19.13536323,9.109781814,8.851528529,1766.518454,1
717,45,12.22814887,5.468170734,15.77724475,1933.192729,0
717,46,8.202842708,9.192055728,19.27735087,1750.466645,1
717,47,2.754524301,10.72649084,19.99537608,1776.656154,1
717,48,18.12579791,11.84185459,23.49443064,1923.945648,0
717,49,14.20393287,11.78834661,22.57962823,1768.256316,1
718,0,17.04080577,10.41075918,21.20278713,1800,1
718,1,12.33538409,8.756143075,22.19748268,1800,1
718,2,15.00456342,6.211905296,22.81642213,1969.126798,0
718,3,11.79183441,3.3215752,19.09942995,1800,1
718,4,9.0209763,11.05745671,21.4988971,1972.691319,0
718,5,12.70420656,8.497109632,16.43732842,1964.487341,0
718,6,4.901520905,10.95812487,15.43808901,1936.82022,0
718,7,21.09713854,5.121541951,12.16039558,1759.766201,1
718,8,4.603479363,8.500167939,12.66477717,1950.112647,0
718,9,8.436041804,8.451881722,23.71620052,1764.637444,1
718,10,13.88162092,4.957501981,8.403356786,1771.767564,1
718,11,7.557422742,12.72658272,27.09016418,1800,1
718,12,8.091748867,6.952489899,15.7138175,1800,1
718,13,12.28058165,8.445740025,28.73594273,1800,1
718,14,7.078383378,5.408786934,24.46614169,1967.728084,0
718,15,13.96288775,15.19446136,20.41489948,1795.318427,1
718,16,8.305989564,14.17665402,22.92536322,1800,1
718,17,4.814380458,4.21589446,18.78904406,1800,1
718,18,12.37527359,4.355135039,12.71982851,1800,1
718,19,9.956637681,8.034320067,17.95573066,1800,1
718,20,4.885630751,9.53842103,17.75213158,1970.421803,0
718,21,10.29605129,8.850025043,13.78577961,1949.349826,0
718,22,9.307809259,12.59122709,29.14943387,1777.087286,1
718,23,9.145276903,4.382534075,22.66578584,1800,1
718,24,6.665562478,11.07864394,20.75589546,1966.871112,0
718,25,15.5506565,8.68751677,17.52754326,1800,1
718,26,0.938165869,9.188135329,18.60114304,1800,1
718,27,19.39185598,5.61222596,14.99521166,1800,1
718,28,9.439228863,8.968242676,17.12145493,1976.981386,0
718,29,3.428684691,12.96539889,18.34920507,1958.405556,0
718,30,2.859931315,15.08416564,24.30379638,1944.564801,0
718,31,9.129626557,6.208690842,18.28223109,1779.100125,1
718,32,4.80430725,10.24187155,30.49903939,1956.863093,0
718,33,17.61168651,12.88770375,26.03663633,1937.742495,0
718,34,0.050045492,11.88470246,26.72234215,1758.952253,1
718,35,10.41624759,6.559985693,16.30333807,1941.752808,0
718,36,19.59014012,17.84172099,22.13942767,1767.264465,1
718,37,8.702801234,8.124735243,25.39577548,1797.216202,1
718,38,12.93706894,6.568995367,14.11312575,1983.280393,0
718,39,14.03025951,9.679981092,17.15787734,1800,1
718,40,8.049486725,14.77018722,32.01529699,1984.67058,0
718,41,12.60416226,10.38315945,14.346745,1799.361266,1
718,42,15.10100283,14.06619874,22.11400772,1977.463367,0
718,43,17.84633978,4.338103,14.03122618,1784.706525,1
718,44,4.326949054,14.07646104,23.15017364,1800,1
718,45,14.65188238,8.299368542,17.28082113,1800,1
718,46,12.26766257,4.47401328,18.09008545,1981.874734,0
718,47,7.915176986,5.099158083,18.67599327,1965.147581,0
718,48,12.14819733,6.512216236,19.92742771,1783.2491,1
718,49,6.512228442,8.139266628,18.94842896,1800,1
719,0,8.712532199,15.31379027,23.43980023,1800,1
719,1,9.861654514,10.92522187,21.07151367,1980.451051,0
719,2,6.330399841,6.745864243,27.06446398,1940.620111,0
719,3,2.357385181,5.432209983,20.32145886,1782.053424,1
719,4,-4.267871584,3.714620435,18.10198296,1951.963749,0
719,5,13.09439928,4.035873583,13.52977892,1924.607302,0
719,6,16.21701928,8.274389909,7.810828833,1761.133754,1
719,7,2.285167404,8.362953364,24.44605191,1937.038174,0
719,8,5.78953095,11.60138164,26.50178248,1780.589071,1
719,9,7.946961072,7.407500896,27.10601336,1962.956745,0
719,10,15.20794325,9.882882312,24.43844443,1789.50707,1
719,11,4.061457692,11.82337276,25.46028614,1800,1
719,12,2.768318618,5.481518129,20.44405002,1800,1
719,13,6.971510571,12.73697895,27.13083643,1973.511944,0
719,14,0.847944397,9.110882462,23.25212199,1800,1
719,15,14.04985765,3.793540919,10.10621118,1800,1
719,16,2.333806639,13.09897192,21.91413387,1797.529,1
719,17,13.77828209,8.987354539,17.18819857,1966.103096,0
719,18,9.100841019,12.95441789,19.4963737,1794.667973,1
719,19,6.888419962,8.716617812,30.17554765,1990.569335,0
719,20,7.095349772,8.415173773,23.8180314,1798.846111,1
719,21,4.45593427,10.48078008,32.72599868,1983.843668,0
719,22,5.433634498,11.03975621,14.04160276,1963.133772,0
719,23,24.2086072,6.482635866,9.889071299,1952.418098,0
719,24,5.634148043,8.019795127,19.9531651,1783.507309,1
719,25,13.18557885,13.76910064,18.60530689,1948.931538,0
719,26,20.36731534,11.24167261,19.31424232,1925.431639,0
719,27,16.0375746,11.74912008,20.14567448,1898.548176,0
719,28,15.36082724,11.41839206,12.5748405,1866.798527,0
719,29,6.133027973,8.935825598,25.0590583,1853.62697,0
719,30,3.925123902,5.134164234,13.07428574,1690.434269,1
719,31,9.295622673,8.841447737,24.39535054,1719.468916,1
719,32,14.98736192,13.4697781,25.44711844,1734.829055,1
719,33,1.794018754,14.10408517,20.99546258,1920.570361,0
719,34,12.0997804,10.33489977,19.13621499,1904.530634,0
719,35,-2.871910073,7.739799877,24.98504699,1873.790767,0
719,36,14.28393511,6.047561064,14.48387324,1866.614205,0
719,37,10.72146417,10.37146165,20.37801823,1704.62044,1
719,38,12.73115807,10.26743649,21.61793053,1730.275367,1
719,39,16.89700003,9.261123083,5.696661725,1760.516473,1
719,40,17.46643789,9.886981265,15.27723604,1780.922266,1
